"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","0-PlayerFNameComparatorFirstLetter-record1Value","0-PlayerFNameComparatorFirstLetter-record2Value","0-PlayerFNameComparatorFirstLetter-record1PreprocessedValue","0-PlayerFNameComparatorFirstLetter-record2PreprocessedValue","0-PlayerFNameComparatorFirstLetter-similarity","0-PlayerFNameComparatorFirstLetter-postproccesedSimilarity","1-PlayerFNameComparatorJaccard-record1Value","1-PlayerFNameComparatorJaccard-record2Value","1-PlayerFNameComparatorJaccard-record1PreprocessedValue","1-PlayerFNameComparatorJaccard-record2PreprocessedValue","1-PlayerFNameComparatorJaccard-similarity","1-PlayerFNameComparatorJaccard-postproccesedSimilarity","2-PlayerLNameComparatorJaccard-record1Value","2-PlayerLNameComparatorJaccard-record2Value","2-PlayerLNameComparatorJaccard-record1PreprocessedValue","2-PlayerLNameComparatorJaccard-record2PreprocessedValue","2-PlayerLNameComparatorJaccard-similarity","2-PlayerLNameComparatorJaccard-postproccesedSimilarity","3-PlayerLNameComparatorLevenshtein-record1Value","3-PlayerLNameComparatorLevenshtein-record2Value","3-PlayerLNameComparatorLevenshtein-record1PreprocessedValue","3-PlayerLNameComparatorLevenshtein-record2PreprocessedValue","3-PlayerLNameComparatorLevenshtein-similarity","3-PlayerLNameComparatorLevenshtein-postproccesedSimilarity","4-PlayerNationaltyComparatorEqual-record1Value","4-PlayerNationaltyComparatorEqual-record2Value","4-PlayerNationaltyComparatorEqual-record1PreprocessedValue","4-PlayerNationaltyComparatorEqual-record2PreprocessedValue","4-PlayerNationaltyComparatorEqual-similarity","4-PlayerNationaltyComparatorEqual-postproccesedSimilarity"
"WekaMatchingRule","PlayerComplete_1057","newplayerTeamData_1072","0.7865658056643267",,"david","pedro","david","pedro","0.0","0.0","david","pedro","david","pedro","0.0","0.0","luiz","geromel","luiz","geromel","0.0","0.0","luiz","geromel","luiz","geromel","0.0","0.0","Brazil","Brazil","Brazil","Brazil","1.0","1.0"
"WekaMatchingRule","PlayerComplete_1057","newplayerTeamData_1073","0.7865658056643267",,"david","","david","","0.0","0.0","david","","david","","0.0","0.0","luiz","","luiz","","0.0","0.0","luiz","","luiz","","0.0","0.0","Brazil","Brazil","Brazil","Brazil","1.0","1.0"
"WekaMatchingRule","PlayerComplete_14990","newplayerTeamData_1420","0.7865658056643267",,"s.","musa","s.","musa","0.0","0.0","s.","musa","s.","musa","0.0","0.0","erimuya","ahmed","erimuya","ahmed","0.0","0.0","erimuya","ahmed","erimuya","ahmed","0.1428571428571429","0.1428571428571429","Nigeria","Nigeria","Nigeria","Nigeria","1.0","1.0"
"WekaMatchingRule","PlayerComplete_14656","newplayerTeamData_1373","0.7865658056643267",,"g.","dos","g.","dos","0.0","0.0","g.","dos","g.","dos","0.0","0.0","arteaga","santos jonathan","arteaga","santos jonathan","0.0","0.0","arteaga","santos jonathan","arteaga","santos jonathan","0.2666666666666667","0.2666666666666667","Mexico","Mexico","Mexico","Mexico","1.0","1.0"
"WekaMatchingRule","PlayerComplete_14990","newplayerTeamData_1421","0.7865658056643267",,"s.","etebo","s.","etebo","0.0","0.0","s.","etebo","s.","etebo","0.0","0.0","erimuya","oghenekaro","erimuya","oghenekaro","0.0","0.0","erimuya","oghenekaro","erimuya","oghenekaro","0.09999999999999998","0.09999999999999998","Nigeria","Nigeria","Nigeria","Nigeria","1.0","1.0"
"WekaMatchingRule","PlayerComplete_14656","newplayerTeamData_1372","0.7865658056643267",,"g.","reyes","g.","reyes","0.0","0.0","g.","reyes","g.","reyes","0.0","0.0","arteaga","diego","arteaga","diego","0.0","0.0","arteaga","diego","arteaga","diego","0.2857142857142857","0.2857142857142857","Mexico","Mexico","Mexico","Mexico","1.0","1.0"
"WekaMatchingRule","PlayerComplete_15801","newplayerTeamData_1372","0.7865658056643267",,"g.","reyes","g.","reyes","0.0","0.0","g.","reyes","g.","reyes","0.0","0.0","alcalá","diego","alcalá","diego","0.0","0.0","alcalá","diego","alcalá","diego","0.0","0.0","Mexico","Mexico","Mexico","Mexico","1.0","1.0"
"WekaMatchingRule","PlayerComplete_15801","newplayerTeamData_1373","0.7865658056643267",,"g.","dos","g.","dos","0.0","0.0","g.","dos","g.","dos","0.0","0.0","alcalá","santos jonathan","alcalá","santos jonathan","0.0","0.0","alcalá","santos jonathan","alcalá","santos jonathan","0.1333333333333333","0.1333333333333333","Mexico","Mexico","Mexico","Mexico","1.0","1.0"
"WekaMatchingRule","PlayerComplete_4611","newplayerTeamData_1639","0.7865658056643267",,"","costa","","costa","0.0","0.0","","costa","","costa","0.0","0.0","","diego","","diego","0.0","0.0","","diego","","diego","0.0","0.0","Spain","Spain","Spain","Spain","1.0","1.0"
"WekaMatchingRule","PlayerComplete_2045","newplayerTeamData_1001","0.7865658056643267",,"r.","mercado","r.","mercado","0.0","0.0","r.","mercado","r.","mercado","0.0","0.0","martínez","gabriel","martínez","gabriel","0.0","0.0","martínez","gabriel","martínez","gabriel","0.25","0.25","Argentina","Argentina","Argentina","Argentina","1.0","1.0"
"WekaMatchingRule","PlayerComplete_5867","newplayerTeamData_1215","0.7865658056643267",,"d.","kane","d.","kane","0.0","0.0","d.","kane","d.","kane","0.0","0.0","solanke","harry","solanke","harry","0.0","0.0","solanke","harry","solanke","harry","0.1428571428571429","0.1428571428571429","England","England","England","England","1.0","1.0"
"WekaMatchingRule","PlayerComplete_4611","newplayerTeamData_1638","0.7865658056643267",,"","alba","","alba","0.0","0.0","","alba","","alba","0.0","0.0","","jordi","","jordi","0.0","0.0","","jordi","","jordi","0.0","0.0","Spain","Spain","Spain","Spain","1.0","1.0"
"WekaMatchingRule","PlayerComplete_1875","newplayerTeamData_1512","0.7865658056643267",,"andré","cristiano","andré","cristiano","0.0","0.0","andré","cristiano","andré","cristiano","0.0","0.0","andré","ronaldo","andré","ronaldo","0.0","0.0","andré","ronaldo","andré","ronaldo","0.1428571428571429","0.1428571428571429","Portugal","Portugal","Portugal","Portugal","1.0","1.0"
"WekaMatchingRule","PlayerComplete_7834","newplayerTeamData_1105","0.7865658056643267",,"y.","muriel","y.","muriel","0.0","0.0","y.","muriel","y.","muriel","0.0","0.0","moreno","luis","moreno","luis","0.0","0.0","moreno","luis","moreno","luis","0.0","0.0","Colombia","Colombia","Colombia","Colombia","1.0","1.0"
"WekaMatchingRule","PlayerComplete_7938","newplayerTeamData_1207","0.7865658056643267",,"j.","pickford","j.","pickford","0.0","0.0","j.","pickford","j.","pickford","0.0","0.0","alnwick","jordan","alnwick","jordan","0.0","0.0","alnwick","jordan","alnwick","jordan","0.0","0.0","England","England","England","England","1.0","1.0"
"WekaMatchingRule","PlayerComplete_3620","newplayerTeamData_1088","0.7865658056643267",,"edmilson","roberto","edmilson","roberto","0.0","0.0","edmilson","roberto","edmilson","roberto","0.0","0.0","junior","firmino","junior","firmino","0.0","0.0","junior","firmino","junior","firmino","0.1428571428571429","0.1428571428571429","Brazil","Brazil","Brazil","Brazil","1.0","1.0"
"WekaMatchingRule","PlayerComplete_3620","newplayerTeamData_1089","0.7865658056643267",,"edmilson","","edmilson","","0.0","0.0","edmilson","","edmilson","","0.0","0.0","junior","","junior","","0.0","0.0","junior","","junior","","0.0","0.0","Brazil","Brazil","Brazil","Brazil","1.0","1.0"
"WekaMatchingRule","PlayerComplete_7834","newplayerTeamData_1104","0.7865658056643267",,"y.","mina","y.","mina","0.0","0.0","y.","mina","y.","mina","0.0","0.0","moreno","yerry","moreno","yerry","0.0","0.0","moreno","yerry","moreno","yerry","0.16666666666666663","0.16666666666666663","Colombia","Colombia","Colombia","Colombia","1.0","1.0"
"WekaMatchingRule","PlayerComplete_2075","newplayerTeamData_1166","0.7865658056643267",,"f.","christensen","f.","christensen","0.0","0.0","f.","christensen","f.","christensen","0.0","0.0","sørensen","andreas","sørensen","andreas","0.0","0.0","sørensen","andreas","sørensen","andreas","0.25","0.25","Denmark","Denmark","Denmark","Denmark","1.0","1.0"
"WekaMatchingRule","PlayerComplete_18823","newplayerTeamData_1489","0.7865658056643267",,"s.","milik","s.","milik","0.0","0.0","s.","milik","s.","milik","0.0","0.0","kogut","arkadiusz","kogut","arkadiusz","0.0","0.0","kogut","arkadiusz","kogut","arkadiusz","0.2222222222222222","0.2222222222222222","Poland","Poland","Poland","Poland","1.0","1.0"
"WekaMatchingRule","PlayerComplete_18823","newplayerTeamData_1488","0.7865658056643267",,"s.","goralski","s.","goralski","0.0","0.0","s.","goralski","s.","goralski","0.0","0.0","kogut","jacek","kogut","jacek","0.0","0.0","kogut","jacek","kogut","jacek","0.0","0.0","Poland","Poland","Poland","Poland","1.0","1.0"
"WekaMatchingRule","PlayerComplete_2075","newplayerTeamData_1167","0.7865658056643267",,"f.","kvist","f.","kvist","0.0","0.0","f.","kvist","f.","kvist","0.0","0.0","sørensen","william","sørensen","william","0.0","0.0","sørensen","william","sørensen","william","0.0","0.0","Denmark","Denmark","Denmark","Denmark","1.0","1.0"
"WekaMatchingRule","PlayerComplete_2319","newplayerTeamData_1541","0.7865658056643267",,"y.","kudriashov","y.","kudriashov","0.0","0.0","y.","kudriashov","y.","kudriashov","0.0","0.0","zhirkov","fedor","zhirkov","fedor","0.0","0.0","zhirkov","fedor","zhirkov","fedor","0.1428571428571429","0.1428571428571429","Russia","Russia","Russia","Russia","1.0","1.0"
"WekaMatchingRule","PlayerComplete_2319","newplayerTeamData_1540","0.7865658056643267",,"y.","lunev","y.","lunev","0.0","0.0","y.","lunev","y.","lunev","0.0","0.0","zhirkov","andrei","zhirkov","andrei","0.0","0.0","zhirkov","andrei","zhirkov","andrei","0.1428571428571429","0.1428571428571429","Russia","Russia","Russia","Russia","1.0","1.0"
"WekaMatchingRule","PlayerComplete_13327","newplayerTeamData_1692","0.7865658056643267",,"f.","ben","f.","ben","0.0","0.0","f.","ben","f.","ben","0.0","0.0","ben mustapha","alouane yohan","ben mustapha","alouane yohan","0.0","0.0","ben mustapha","alouane yohan","ben mustapha","alouane yohan","0.15384615384615385","0.15384615384615385","Tunisia","Tunisia","Tunisia","Tunisia","1.0","1.0"
"WekaMatchingRule","PlayerComplete_1331","newplayerTeamData_1228","0.7865658056643267",,"r.","alexander-arnold","r.","alexander-arnold","0.0","0.0","r.","alexander-arnold","r.","alexander-arnold","0.0","0.0","barkley","trent","barkley","trent","0.0","0.0","barkley","trent","barkley","trent","0.1428571428571429","0.1428571428571429","England","England","England","England","1.0","1.0"
"WekaMatchingRule","PlayerComplete_13327","newplayerTeamData_1693","0.7865658056643267",,"f.","meriah","f.","meriah","0.0","0.0","f.","meriah","f.","meriah","0.0","0.0","ben mustapha","yassine","ben mustapha","yassine","0.0","0.0","ben mustapha","yassine","ben mustapha","yassine","0.08333333333333337","0.08333333333333337","Tunisia","Tunisia","Tunisia","Tunisia","1.0","1.0"
"WekaMatchingRule","PlayerComplete_1331","newplayerTeamData_1229","0.7865658056643267",,"r.","pope","r.","pope","0.0","0.0","r.","pope","r.","pope","0.0","0.0","barkley","nick","barkley","nick","0.0","0.0","barkley","nick","barkley","nick","0.1428571428571429","0.1428571428571429","England","England","England","England","1.0","1.0"
"WekaMatchingRule","PlayerComplete_6712","newplayerTeamData_1526","0.7865658056643267",,"filipe","","filipe","","0.0","0.0","filipe","","filipe","","0.0","0.0","melo","","melo","","0.0","0.0","melo","","melo","","0.0","0.0","Portugal","Portugal","Portugal","Portugal","1.0","1.0"
"WekaMatchingRule","PlayerComplete_6712","newplayerTeamData_1527","0.7865658056643267",,"filipe","","filipe","","0.0","0.0","filipe","","filipe","","0.0","0.0","melo","","melo","","0.0","0.0","melo","","melo","","0.0","0.0","Portugal","Portugal","Portugal","Portugal","1.0","1.0"
"WekaMatchingRule","PlayerComplete_6546","newplayerTeamData_1484","0.7865658056643267",,"k.","pazdan","k.","pazdan","0.0","0.0","k.","pazdan","k.","pazdan","0.0","0.0","wilczek","michal","wilczek","michal","0.0","0.0","wilczek","michal","wilczek","michal","0.2857142857142857","0.2857142857142857","Poland","Poland","Poland","Poland","1.0","1.0"
"WekaMatchingRule","PlayerComplete_9758","newplayerTeamData_1071","0.7865658056643267",,"weilson","","weilson","","0.0","0.0","weilson","","weilson","","0.0","0.0","leal","","leal","","0.0","0.0","leal","","leal","","0.0","0.0","Brazil","Brazil","Brazil","Brazil","1.0","1.0"
"WekaMatchingRule","PlayerComplete_6546","newplayerTeamData_1485","0.7865658056643267",,"k.","jedrzejczyk","k.","jedrzejczyk","0.0","0.0","k.","jedrzejczyk","k.","jedrzejczyk","0.0","0.0","wilczek","artur","wilczek","artur","0.0","0.0","wilczek","artur","wilczek","artur","0.0","0.0","Poland","Poland","Poland","Poland","1.0","1.0"
"WekaMatchingRule","PlayerComplete_4007","newplayerTeamData_1630","0.7865658056643267",,"","","","","1.0","1.0","","","","","0.0","0.0","","","","","0.0","0.0","","","","","NaN","NaN","Spain","Spain","Spain","Spain","1.0","1.0"
"WekaMatchingRule","PlayerComplete_4007","newplayerTeamData_1631","0.7865658056643267",,"","vazquez","","vazquez","0.0","0.0","","vazquez","","vazquez","0.0","0.0","","lucas","","lucas","0.0","0.0","","lucas","","lucas","0.0","0.0","Spain","Spain","Spain","Spain","1.0","1.0"
"WekaMatchingRule","PlayerComplete_9758","newplayerTeamData_1070","0.7865658056643267",,"weilson","thiago","weilson","thiago","0.0","0.0","weilson","thiago","weilson","thiago","0.0","0.0","leal","silva","leal","silva","0.0","0.0","leal","silva","leal","silva","0.19999999999999996","0.19999999999999996","Brazil","Brazil","Brazil","Brazil","1.0","1.0"
"WekaMatchingRule","PlayerComplete_2045","newplayerTeamData_1000","0.7865658056643267",,"r.","guzman","r.","guzman","0.0","0.0","r.","guzman","r.","guzman","0.0","0.0","martínez","nahuel","martínez","nahuel","0.0","0.0","martínez","nahuel","martínez","nahuel","0.25","0.25","Argentina","Argentina","Argentina","Argentina","1.0","1.0"
"WekaMatchingRule","PlayerComplete_11248","newplayerTeamData_1558","0.7865658056643267",,"t.","salman","t.","salman","0.0","0.0","t.","salman","t.","salman","0.0","0.0","al absi","alfaraj","al absi","alfaraj","0.0","0.0","al absi","alfaraj","al absi","alfaraj","0.4285714285714286","0.4285714285714286","Saudi Arabia","Saudi Arabia","Saudi Arabia","Saudi Arabia","1.0","1.0"
"WekaMatchingRule","PlayerComplete_11248","newplayerTeamData_1559","0.7865658056643267",,"t.","yahia","t.","yahia","0.0","0.0","t.","yahia","t.","yahia","0.0","0.0","al absi","alshehri","al absi","alshehri","0.0","0.0","al absi","alshehri","al absi","alshehri","0.375","0.375","Saudi Arabia","Saudi Arabia","Saudi Arabia","Saudi Arabia","1.0","1.0"
"WekaMatchingRule","PlayerComplete_8872","newplayerTeamData_1211","0.7865658056643267",,"j.","stones","j.","stones","0.0","0.0","j.","stones","j.","stones","0.0","0.0","brayford","john","brayford","john","0.0","0.0","brayford","john","brayford","john","0.125","0.125","England","England","England","England","1.0","1.0"
"WekaMatchingRule","PlayerComplete_1720","newplayerTeamData_1621","0.7865658056643267",,"","de","","de","0.0","0.0","","de","","de","0.0","0.0","","gea david","","gea david","0.0","0.0","","gea david","","gea david","0.0","0.0","Spain","Spain","Spain","Spain","1.0","1.0"
"WekaMatchingRule","PlayerComplete_12573","newplayerTeamData_1727","0.7865658056643267",,"r.","vecino","r.","vecino","0.0","0.0","r.","vecino","r.","vecino","0.0","0.0","acosta","matias","acosta","matias","0.0","0.0","acosta","matias","acosta","matias","0.0","0.0","Uruguay","Uruguay","Uruguay","Uruguay","1.0","1.0"
"WekaMatchingRule","PlayerComplete_12573","newplayerTeamData_1726","0.7865658056643267",,"r.","torreira","r.","torreira","0.0","0.0","r.","torreira","r.","torreira","0.0","0.0","acosta","lucas","acosta","lucas","0.0","0.0","acosta","lucas","acosta","lucas","0.16666666666666663","0.16666666666666663","Uruguay","Uruguay","Uruguay","Uruguay","1.0","1.0"
"WekaMatchingRule","PlayerComplete_14574","newplayerTeamData_1502","0.7865658056643267",,"b.","piszczek","b.","piszczek","0.0","0.0","b.","piszczek","b.","piszczek","0.0","0.0","dudzic","lukasz","dudzic","lukasz","0.0","0.0","dudzic","lukasz","dudzic","lukasz","0.16666666666666663","0.16666666666666663","Poland","Poland","Poland","Poland","1.0","1.0"
"WekaMatchingRule","PlayerComplete_14574","newplayerTeamData_1503","0.7865658056643267",,"b.","kurzawa","b.","kurzawa","0.0","0.0","b.","kurzawa","b.","kurzawa","0.0","0.0","dudzic","rafal","dudzic","rafal","0.0","0.0","dudzic","rafal","dudzic","rafal","0.0","0.0","Poland","Poland","Poland","Poland","1.0","1.0"
"WekaMatchingRule","PlayerComplete_9867","newplayerTeamData_1058","0.7865658056643267",,"a.","casteels","a.","casteels","0.0","0.0","a.","casteels","a.","casteels","0.0","0.0","van loo","koen","van loo","koen","0.0","0.0","van loo","koen","van loo","koen","0.0","0.0","Belgium","Belgium","Belgium","Belgium","1.0","1.0"
"WekaMatchingRule","PlayerComplete_9867","newplayerTeamData_1059","0.7865658056643267",,"a.","mertens","a.","mertens","0.0","0.0","a.","mertens","a.","mertens","0.0","0.0","van loo","dries","van loo","dries","0.0","0.0","van loo","dries","van loo","dries","0.0","0.0","Belgium","Belgium","Belgium","Belgium","1.0","1.0"
"WekaMatchingRule","PlayerComplete_17882","newplayerTeamData_1329","0.7865658056643267",,"h.","haraguchi","h.","haraguchi","0.0","0.0","h.","haraguchi","h.","haraguchi","0.0","0.0","fukushima","genki","fukushima","genki","0.0","0.0","fukushima","genki","fukushima","genki","0.11111111111111116","0.11111111111111116","Japan","Japan","Japan","Japan","1.0","1.0"
"WekaMatchingRule","PlayerComplete_12657","newplayerTeamData_1685","0.7865658056643267",,"m.","drmic","m.","drmic","0.0","0.0","m.","drmic","m.","drmic","0.0","0.0","facchinetti","josip","facchinetti","josip","0.0","0.0","facchinetti","josip","facchinetti","josip","0.09090909090909094","0.09090909090909094","Switzerland","Switzerland","Switzerland","Switzerland","1.0","1.0"
"WekaMatchingRule","PlayerComplete_17882","newplayerTeamData_1328","0.7865658056643267",,"h.","shibasaki","h.","shibasaki","0.0","0.0","h.","shibasaki","h.","shibasaki","0.0","0.0","fukushima","gaku","fukushima","gaku","0.0","0.0","fukushima","gaku","fukushima","gaku","0.2222222222222222","0.2222222222222222","Japan","Japan","Japan","Japan","1.0","1.0"
"WekaMatchingRule","PlayerComplete_12657","newplayerTeamData_1684","0.7865658056643267",,"m.","gavranovic","m.","gavranovic","0.0","0.0","m.","gavranovic","m.","gavranovic","0.0","0.0","facchinetti","mario","facchinetti","mario","0.0","0.0","facchinetti","mario","facchinetti","mario","0.18181818181818177","0.18181818181818177","Switzerland","Switzerland","Switzerland","Switzerland","1.0","1.0"
"WekaMatchingRule","PlayerComplete_11775","newplayerTeamData_1108","0.7865658056643267",,"c.","mojica","c.","mojica","0.0","0.0","c.","mojica","c.","mojica","0.0","0.0","valoyes","johan","valoyes","johan","0.0","0.0","valoyes","johan","valoyes","johan","0.1428571428571429","0.1428571428571429","Colombia","Colombia","Colombia","Colombia","1.0","1.0"
"WekaMatchingRule","PlayerComplete_11775","newplayerTeamData_1109","0.7865658056643267",,"c.","fabra","c.","fabra","0.0","0.0","c.","fabra","c.","fabra","0.0","0.0","valoyes","frank","valoyes","frank","0.0","0.0","valoyes","frank","valoyes","frank","0.0","0.0","Colombia","Colombia","Colombia","Colombia","1.0","1.0"
"WekaMatchingRule","PlayerComplete_5377","newplayerTeamData_1597","0.7865658056643267",,"p.","gomis","p.","gomis","0.0","0.0","p.","gomis","p.","gomis","0.0","0.0","sané","alfred","sané","alfred","0.0","0.0","sané","alfred","sané","alfred","0.0","0.0","Senegal","Senegal","Senegal","Senegal","1.0","1.0"
"WekaMatchingRule","PlayerComplete_5377","newplayerTeamData_1596","0.7865658056643267",,"p.","wague","p.","wague","0.0","0.0","p.","wague","p.","wague","0.0","0.0","sané","moussa","sané","moussa","0.0","0.0","sané","moussa","sané","moussa","0.0","0.0","Senegal","Senegal","Senegal","Senegal","1.0","1.0"
"WekaMatchingRule","PlayerComplete_17644","newplayerTeamData_1342","0.7865658056643267",,"o.","sakai","o.","sakai","0.0","0.0","o.","sakai","o.","sakai","0.0","0.0","iyoha","gotoku","iyoha","gotoku","0.0","0.0","iyoha","gotoku","iyoha","gotoku","0.16666666666666663","0.16666666666666663","Japan","Japan","Japan","Japan","1.0","1.0"
"WekaMatchingRule","PlayerComplete_11493","newplayerTeamData_1568","0.7865658056643267",,"m.","taiseer","m.","taiseer","0.0","0.0","m.","taiseer","m.","taiseer","0.0","0.0","al fehaid","aljassam","al fehaid","aljassam","0.0","0.0","al fehaid","aljassam","al fehaid","aljassam","0.33333333333333337","0.33333333333333337","Saudi Arabia","Saudi Arabia","Saudi Arabia","Saudi Arabia","1.0","1.0"
"WekaMatchingRule","PlayerComplete_11493","newplayerTeamData_1569","0.7865658056643267",,"m.","salem","m.","salem","0.0","0.0","m.","salem","m.","salem","0.0","0.0","al fehaid","aldawsari","al fehaid","aldawsari","0.0","0.0","al fehaid","aldawsari","al fehaid","aldawsari","0.33333333333333337","0.33333333333333337","Saudi Arabia","Saudi Arabia","Saudi Arabia","Saudi Arabia","1.0","1.0"
